Name,Contract No,PCR No,Content Type,Document ID,Livelink ID,Original Path,Item Type,Path
RFI_Response_419001_20_Internal_APPROVED_11_Jan_2016_09-42.pdf,419001,20,Change Requests,FUXEN4K22T6K-31-79478,195851877,\SCM-CCA-ChangeRequests-Missing\00273|419001|24\00 Internal Docs\RFI_Response_419001_20_Internal_APPROVED_11_Jan_2016_09-42.pdf,Item,corporate/SCMCCA/Change Requests/00273_419001_24/00 Internal Docs
419001_20 13.xlsx,419001,20,Change Requests,FUXEN4K22T6K-31-79479,195849650,\SCM-CCA-ChangeRequests-Missing\00273|419001|24\419001_20 13.xlsx,Item,corporate/SCMCCA/Change Requests/00273_419001_24
419001_20 13.pdf,419001,20,Change Requests,FUXEN4K22T6K-31-79480,195857508,\SCM-CCA-ChangeRequests-Missing\00273|419001|24\419001_20 13.pdf,Item,corporate/SCMCCA/Change Requests/00273_419001_24
00273_418193_545,418193,6,Change Requests Document Set,FUXEN4K22T6K-31-79481,195844359,\SCM-CCA-ChangeRequests-Missing\00273|418193|545,Folder,corporate/SCMCCA/Change Requests
RFI_Response_418193_6_Internal_APPROVED_26_Jan_2016_10-15.pdf,418193,6,Change Requests,FUXEN4K22T6K-31-79483,196089315,\SCM-CCA-ChangeRequests-Missing\00273|418193|545\00 Internal Docs\RFI_Response_418193_6_Internal_APPROVED_26_Jan_2016_10-15.pdf,Item,corporate/SCMCCA/Change Requests/00273_418193_545/00 Internal Docs
418193_6 1536-0505-05.xlsx,418193,6,Change Requests,FUXEN4K22T6K-31-79484,195848307,\SCM-CCA-ChangeRequests-Missing\00273|418193|545\418193_6 1536-0505-05.xlsx,Item,corporate/SCMCCA/Change Requests/00273_418193_545
418193_6 1536-0505-05.pdf,418193,6,Change Requests,FUXEN4K22T6K-31-79485,196249673,\SCM-CCA-ChangeRequests-Missing\00273|418193|545\418193_6 1536-0505-05.pdf,Item,corporate/SCMCCA/Change Requests/00273_418193_545
00273_419472_1,419472,1,Change Requests Document Set,FUXEN4K22T6K-31-79486,195844764,\SCM-CCA-ChangeRequests-Missing\00273|419472|1,Folder,corporate/SCMCCA/Change Requests
419472_1 419472_01 .xls,419472,1,Change Requests,FUXEN4K22T6K-31-79487,195845360,\SCM-CCA-ChangeRequests-Missing\00273|419472|1\419472_1 419472_01 .xls,Item,corporate/SCMCCA/Change Requests/00273_419472_1
RFI_Response_419472_1_Internal_APPROVED_28_Jan_2016_13-16.pdf,419472,1,Change Requests,FUXEN4K22T6K-31-79489,196151042,\SCM-CCA-ChangeRequests-Missing\00273|419472|1\00 Internal Docs\RFI_Response_419472_1_Internal_APPROVED_28_Jan_2016_13-16.pdf,Item,corporate/SCMCCA/Change Requests/00273_419472_1/00 Internal Docs
419472_1 01.pdf,419472,1,Change Requests,FUXEN4K22T6K-31-79490,196264370,\SCM-CCA-ChangeRequests-Missing\00273|419472|1\419472_1 01.pdf,Item,corporate/SCMCCA/Change Requests/00273_419472_1
00273_418863_51,,,Change Requests Document Set,FUXEN4K22T6K-31-79491,,,Folder,corporate/SCMCCA/Change Requests
418863_10    8.xlsx,,,Change Requests,FUXEN4K22T6K-31-79492,195841732,\SCM-CCA-ChangeRequests-Missing\00273|418863|51\418863_10    8.xlsx,Item,corporate/SCMCCA/Change Requests/00273_418863_51
RFI_Response_418863_10_Internal_REJECTED_13_Jan_2016_07-22.pdf,,,Change Requests,FUXEN4K22T6K-31-79494,195889046,\SCM-CCA-ChangeRequests-Missing\00273|418863|51\00 Internal Documents\RFI_Response_418863_10_Internal_REJECTED_13_Jan_2016_07-22.pdf,Item,corporate/SCMCCA/Change Requests/00273_418863_51/00 Internal Documents
"3rd Party Expenses pages 2, 3.pdf",,,Change Requests,FUXEN4K22T6K-31-79495,195844690,"\SCM-CCA-ChangeRequests-Missing\00273|418863|51\3rd Party Expenses pages 2, 3.pdf",Item,corporate/SCMCCA/Change Requests/00273_418863_51
Cost Estimate Form_RFI 08.xlsm,,,Change Requests,FUXEN4K22T6K-31-79496,195844876,\SCM-CCA-ChangeRequests-Missing\00273|418863|51\Cost Estimate Form_RFI 08.xlsm,Item,corporate/SCMCCA/Change Requests/00273_418863_51
RFI_Response_418863_10_External_REJECTED_13_Jan_2016_07-22.pdf,,,Change Requests,FUXEN4K22T6K-31-79498,195890943,\SCM-CCA-ChangeRequests-Missing\00273|418863|51\RFI_Response_418863_10_External_REJECTED_13_Jan_2016_07-22.pdf,Item,corporate/SCMCCA/Change Requests/00273_418863_51
Offsites Rivard  RFI  8  Contract 418863.msg,,,Change Requests,FUXEN4K22T6K-31-79499,196009027,\SCM-CCA-ChangeRequests-Missing\00273|418863|51\Offsites Rivard  RFI  8  Contract 418863.msg,Item,corporate/SCMCCA/Change Requests/00273_418863_51
00273_419001_28,419001,24,Change Requests Document Set,FUXEN4K22T6K-31-79500,195846661,\SCM-CCA-ChangeRequests-Missing\00273|419001|28,Folder,corporate/SCMCCA/Change Requests
419001_24 17.xlsx,419001,24,Change Requests,FUXEN4K22T6K-31-79501,195849553,\SCM-CCA-ChangeRequests-Missing\00273|419001|28\419001_24 17.xlsx,Item,corporate/SCMCCA/Change Requests/00273_419001_28
RFI_Response_419001_24_Internal_APPROVED_13_Jan_2016_08-18.pdf,419001,24,Change Requests,FUXEN4K22T6K-31-79503,195889242,\SCM-CCA-ChangeRequests-Missing\00273|419001|28\00 Internal Docs\RFI_Response_419001_24_Internal_APPROVED_13_Jan_2016_08-18.pdf,Item,corporate/SCMCCA/Change Requests/00273_419001_28/00 Internal Docs
419001_24 17.pdf,419001,24,Change Requests,FUXEN4K22T6K-31-79504,195954286,\SCM-CCA-ChangeRequests-Missing\00273|419001|28\419001_24 17.pdf,Item,corporate/SCMCCA/Change Requests/00273_419001_28
00273_415670_109,415670,10,Change Requests Document Set,FUXEN4K22T6K-31-79505,195847355,\SCM-CCA-ChangeRequests-Missing\00273|415670|109,Folder,corporate/SCMCCA/Change Requests
415670 RFI 13454-E-010-INFRA.xlsx,415670,10,Change Requests,FUXEN4K22T6K-31-79506,195850445,\SCM-CCA-ChangeRequests-Missing\00273|415670|109\415670 RFI 13454-E-010-INFRA.xlsx,Item,corporate/SCMCCA/Change Requests/00273_415670_109
RFI_Response_415670_10_Internal_APPROVED_12_Jan_2016_06-00.pdf,415670,10,Change Requests,FUXEN4K22T6K-31-79508,195866374,\SCM-CCA-ChangeRequests-Missing\00273|415670|109\Internal Documents\RFI_Response_415670_10_Internal_APPROVED_12_Jan_2016_06-00.pdf,Item,corporate/SCMCCA/Change Requests/00273_415670_109/Internal Documents
415670_10_RFI 13454-E-010 INFRA.pdf,415670,10,Change Requests,FUXEN4K22T6K-31-79509,196047400,\SCM-CCA-ChangeRequests-Missing\00273|415670|109\415670_10_RFI 13454-E-010 INFRA.pdf,Item,corporate/SCMCCA/Change Requests/00273_415670_109
00273_415511_533,415511,5,Change Requests Document Set,FUXEN4K22T6K-31-79510,195847525,\SCM-CCA-ChangeRequests-Missing\00273|415511|533,Folder,corporate/SCMCCA/Change Requests
Diablo  DW-0048  415511  Foster Creek FGH Plant Construction.msg,415511,5,Change Requests,FUXEN4K22T6K-31-79511,195842029,\SCM-CCA-ChangeRequests-Missing\00273|415511|533\Diablo  DW-0048  415511  Foster Creek FGH Plant Construction.msg,Item,corporate/SCMCCA/Change Requests/00273_415511_533
Cost Code Sheet DW-0048.pdf,415511,5,Change Requests,FUXEN4K22T6K-31-79512,195844118,\SCM-CCA-ChangeRequests-Missing\00273|415511|533\Cost Code Sheet DW-0048.pdf,Item,corporate/SCMCCA/Change Requests/00273_415511_533
415511_5 DW-0048.xlsx,415511,5,Change Requests,FUXEN4K22T6K-31-79513,195846835,\SCM-CCA-ChangeRequests-Missing\00273|415511|533\415511_5 DW-0048.xlsx,Item,corporate/SCMCCA/Change Requests/00273_415511_533
RFI_Response_415511_5_Internal_APPROVED_12_Jan_2016_06-00.pdf,415511,5,Change Requests,FUXEN4K22T6K-31-79515,195863577,\SCM-CCA-ChangeRequests-Missing\00273|415511|533\00 Internal Documents\RFI_Response_415511_5_Internal_APPROVED_12_Jan_2016_06-00.pdf,Item,corporate/SCMCCA/Change Requests/00273_415511_533/00 Internal Documents
RFI_Response_415511_5_External_APPROVED_12_Jan_2016_06-00.pdf,415511,5,Change Requests,FUXEN4K22T6K-31-79516,195862066,\SCM-CCA-ChangeRequests-Missing\00273|415511|533\RFI_Response_415511_5_External_APPROVED_12_Jan_2016_06-00.pdf,Item,corporate/SCMCCA/Change Requests/00273_415511_533
Capital Projects  Diablo's RFI(s)  DW-0048  415511_004 for Signature.msg,415511,5,Change Requests,FUXEN4K22T6K-31-79517,195896109,\SCM-CCA-ChangeRequests-Missing\00273|415511|533\Capital Projects  Diablo's RFI(s)  DW-0048  415511_004 for Signature.msg,Item,corporate/SCMCCA/Change Requests/00273_415511_533
00273_417827_130,417827,5,Change Requests Document Set,FUXEN4K22T6K-31-79518,195847556,\SCM-CCA-ChangeRequests-Missing\00273|417827|130,Folder,corporate/SCMCCA/Change Requests
417827_BBS495 RFI006.xlsx,417827,5,Change Requests,FUXEN4K22T6K-31-79519,195845861,\SCM-CCA-ChangeRequests-Missing\00273|417827|130\417827_BBS495 RFI006.xlsx,Item,corporate/SCMCCA/Change Requests/00273_417827_130
RFI_Response_417827_5_Internal_APPROVED_12_Jan_2016_08-47.pdf,417827,5,Change Requests,FUXEN4K22T6K-31-79521,195865522,\SCM-CCA-ChangeRequests-Missing\00273|417827|130\Internal Documents\RFI_Response_417827_5_Internal_APPROVED_12_Jan_2016_08-47.pdf,Item,corporate/SCMCCA/Change Requests/00273_417827_130/Internal Documents
417827_5_BBS495 RFI006.pdf,417827,5,Change Requests,FUXEN4K22T6K-31-79522,196060373,\SCM-CCA-ChangeRequests-Missing\00273|417827|130\417827_5_BBS495 RFI006.pdf,Item,corporate/SCMCCA/Change Requests/00273_417827_130
00273_419001_26,419001,22,Change Requests Document Set,FUXEN4K22T6K-31-79523,195847822,\SCM-CCA-ChangeRequests-Missing\00273|419001|26,Folder,corporate/SCMCCA/Change Requests
RFI_Response_419001_22_Internal_APPROVED_13_Jan_2016_11-01.pdf,419001,22,Change Requests,FUXEN4K22T6K-31-79525,195899241,\SCM-CCA-ChangeRequests-Missing\00273|419001|26\00 Internal Docs\RFI_Response_419001_22_Internal_APPROVED_13_Jan_2016_11-01.pdf,Item,corporate/SCMCCA/Change Requests/00273_419001_26/00 Internal Docs
419001_22 15.xlsx,419001,22,Change Requests,FUXEN4K22T6K-31-79526,195847232,\SCM-CCA-ChangeRequests-Missing\00273|419001|26\419001_22 15.xlsx,Item,corporate/SCMCCA/Change Requests/00273_419001_26
419001_22 15.pdf,419001,22,Change Requests,FUXEN4K22T6K-31-79527,195930020,\SCM-CCA-ChangeRequests-Missing\00273|419001|26\419001_22 15.pdf,Item,corporate/SCMCCA/Change Requests/00273_419001_26
00273_415453_535,415453,22,Change Requests Document Set,FUXEN4K22T6K-31-79528,195847920,\SCM-CCA-ChangeRequests-Missing\00273|415453|535,Folder,corporate/SCMCCA/Change Requests
RFI-Orientation-013 - Backup.pdf,415453,22,Change Requests,FUXEN4K22T6K-31-79529,195844863,\SCM-CCA-ChangeRequests-Missing\00273|415453|535\RFI-Orientation-013 - Backup.pdf,Item,corporate/SCMCCA/Change Requests/00273_415453_535
415453_22 Orientation-013.xlsx,415453,22,Change Requests,FUXEN4K22T6K-31-79530,195845558,\SCM-CCA-ChangeRequests-Missing\00273|415453|535\415453_22 Orientation-013.xlsx,Item,corporate/SCMCCA/Change Requests/00273_415453_535
RFI_Response_415453_22_Internal_APPROVED_19_Jan_2016_15-17.pdf,415453,22,Change Requests,FUXEN4K22T6K-31-79532,195997268,\SCM-CCA-ChangeRequests-Missing\00273|415453|535\00 Internal Documents\RFI_Response_415453_22_Internal_APPROVED_19_Jan_2016_15-17.pdf,Item,corporate/SCMCCA/Change Requests/00273_415453_535/00 Internal Documents
CEDA-01-07-2016-FCCAP-Sign Out.pdf,415453,22,Change Requests,FUXEN4K22T6K-31-79533,195850223,\SCM-CCA-ChangeRequests-Missing\00273|415453|535\CEDA-01-07-2016-FCCAP-Sign Out.pdf,Item,corporate/SCMCCA/Change Requests/00273_415453_535
RFI_Response_415453_22_External_APPROVED_19_Jan_2016_15-18.pdf,415453,22,Change Requests,FUXEN4K22T6K-31-79534,195994675,\SCM-CCA-ChangeRequests-Missing\00273|415453|535\RFI_Response_415453_22_External_APPROVED_19_Jan_2016_15-18.pdf,Item,corporate/SCMCCA/Change Requests/00273_415453_535
Capital Projects - CEDA Change Order 415453_005 For Signature.msg,415453,22,Change Requests,FUXEN4K22T6K-31-79535,196027439,\SCM-CCA-ChangeRequests-Missing\00273|415453|535\Capital Projects - CEDA Change Order 415453_005 For Signature.msg,Item,corporate/SCMCCA/Change Requests/00273_415453_535
00273_415454_538,415454,38,Change Requests Document Set,FUXEN4K22T6K-31-79536,195848059,\SCM-CCA-ChangeRequests-Missing\00273|415454|538,Folder,corporate/SCMCCA/Change Requests
415454_38  BE-ICOR09 REV 1.xlsx,415454,38,Change Requests,FUXEN4K22T6K-31-79537,195846982,\SCM-CCA-ChangeRequests-Missing\00273|415454|538\415454_38  BE-ICOR09 REV 1.xlsx,Item,corporate/SCMCCA/Change Requests/00273_415454_538
BE-ICOR09 REV 1 Cost Estimate Insu.pdf,415454,38,Change Requests,FUXEN4K22T6K-31-79538,195846983,\SCM-CCA-ChangeRequests-Missing\00273|415454|538\BE-ICOR09 REV 1 Cost Estimate Insu.pdf,Item,corporate/SCMCCA/Change Requests/00273_415454_538
Associated LEMS.pdf,415454,38,Change Requests,FUXEN4K22T6K-31-79539,195848342,\SCM-CCA-ChangeRequests-Missing\00273|415454|538\Associated LEMS.pdf,Item,corporate/SCMCCA/Change Requests/00273_415454_538
RFI_Response_415454_38_Internal_APPROVED_20_Jan_2016_17-16.pdf,415454,38,Change Requests,FUXEN4K22T6K-31-79541,196015187,\SCM-CCA-ChangeRequests-Missing\00273|415454|538\00 Internal Documents\RFI_Response_415454_38_Internal_APPROVED_20_Jan_2016_17-16.pdf,Item,corporate/SCMCCA/Change Requests/00273_415454_538/00 Internal Documents
2016 Safety Start - RFILem Instructions - UPDATE.msg,415454,38,Change Requests,FUXEN4K22T6K-31-79542,195850957,\SCM-CCA-ChangeRequests-Missing\00273|415454|538\2016 Safety Start - RFILem Instructions - UPDATE.msg,Item,corporate/SCMCCA/Change Requests/00273_415454_538
RFI_Response_415454_38_External_APPROVED_20_Jan_2016_17-16.pdf,415454,38,Change Requests,FUXEN4K22T6K-31-79543,196016090,\SCM-CCA-ChangeRequests-Missing\00273|415454|538\RFI_Response_415454_38_External_APPROVED_20_Jan_2016_17-16.pdf,Item,corporate/SCMCCA/Change Requests/00273_415454_538
Capital Projects  Brand's RFI(s)  BE-ICOR09 REV 1  BE-ITRV04  415454_016 for Signature.msg,415454,38,Change Requests,FUXEN4K22T6K-31-79544,196039959,\SCM-CCA-ChangeRequests-Missing\00273|415454|538\Capital Projects  Brand's RFI(s)  BE-ICOR09 REV 1  BE-ITRV04  415454_016 for Signature.msg,Item,corporate/SCMCCA/Change Requests/00273_415454_538
00273_417542_543,417542,7,Change Requests Document Set,FUXEN4K22T6K-31-79545,195848211,\SCM-CCA-ChangeRequests-Missing\00273|417542|543,Folder,corporate/SCMCCA/Change Requests
417542_7 15183-006-PPCT.xlsx,417542,7,Change Requests,FUXEN4K22T6K-31-79546,195845935,\SCM-CCA-ChangeRequests-Missing\00273|417542|543\417542_7 15183-006-PPCT.xlsx,Item,corporate/SCMCCA/Change Requests/00273_417542_543
417542_7 15183-006-PPCT.pdf,417542,7,Change Requests,FUXEN4K22T6K-31-79548,195848513,\SCM-CCA-ChangeRequests-Missing\00273|417542|543\417542_7 15183-006-PPCT.pdf,Item,corporate/SCMCCA/Change Requests/00273_417542_543
00273_415730_6204,415730,13,Change Requests Document Set,FUXEN4K22T6K-31-79549,195848959,\SCM-CCA-ChangeRequests-Missing\00273|415730|6204,Folder,corporate/SCMCCA/Change Requests
415730_13 10.xlsx,415730,13,Change Requests,FUXEN4K22T6K-31-79550,195842621,\SCM-CCA-ChangeRequests-Missing\00273|415730|6204\415730_13 10.xlsx,Item,corporate/SCMCCA/Change Requests/00273_415730_6204
415730_13 10.pdf,415730,13,Change Requests,FUXEN4K22T6K-31-79552,195847818,\SCM-CCA-ChangeRequests-Missing\00273|415730|6204\415730_13 10.pdf,Item,corporate/SCMCCA/Change Requests/00273_415730_6204
00273_418776_108,418776,9,Change Requests Document Set,FUXEN4K22T6K-31-79553,195849094,\SCM-CCA-ChangeRequests-Missing\00273|418776|108,Folder,corporate/SCMCCA/Change Requests
418776 (RFI-INFRA78).xlsx,418776,9,Change Requests,FUXEN4K22T6K-31-79554,195847446,\SCM-CCA-ChangeRequests-Missing\00273|418776|108\418776 (RFI-INFRA78).xlsx,Item,corporate/SCMCCA/Change Requests/00273_418776_108
418776 (RFI-INFRA78 Backup).pdf,418776,9,Change Requests,FUXEN4K22T6K-31-79555,195848636,\SCM-CCA-ChangeRequests-Missing\00273|418776|108\418776 (RFI-INFRA78 Backup).pdf,Item,corporate/SCMCCA/Change Requests/00273_418776_108
00273_418174_3,418174,2,Change Requests Document Set,FUXEN4K22T6K-31-79557,195849193,\SCM-CCA-ChangeRequests-Missing\00273|418174|3,Folder,corporate/SCMCCA/Change Requests
418174-01102016-Back Up Documents (Unprocessed LEMs).pdf,418174,2,Change Requests,FUXEN4K22T6K-31-79558,195849392,\SCM-CCA-ChangeRequests-Missing\00273|418174|3\418174-01102016-Back Up Documents (Unprocessed LEMs).pdf,Item,corporate/SCMCCA/Change Requests/00273_418174_3
418174-01102016-JDE.xls,418174,2,Change Requests,FUXEN4K22T6K-31-79559,195849778,\SCM-CCA-ChangeRequests-Missing\00273|418174|3\418174-01102016-JDE.xls,Item,corporate/SCMCCA/Change Requests/00273_418174_3
418174_2 418174-01102016-RFI.xlsx,418174,2,Change Requests,FUXEN4K22T6K-31-79560,195851156,\SCM-CCA-ChangeRequests-Missing\00273|418174|3\418174_2 418174-01102016-RFI.xlsx,Item,corporate/SCMCCA/Change Requests/00273_418174_3
Foster Creek 418174 P-2013-295 W10 Test Seperators .msg,418174,2,Change Requests,FUXEN4K22T6K-31-79562,195851570,\SCM-CCA-ChangeRequests-Missing\00273|418174|3\00 Internal Documents\Foster Creek 418174 P-2013-295 W10 Test Seperators .msg,Item,corporate/SCMCCA/Change Requests/00273_418174_3/00 Internal Documents
RFI_Response_418174_2_Internal_REJECTED_22_Jan_2016_14-01.pdf,418174,2,Change Requests,FUXEN4K22T6K-31-79563,196051195,\SCM-CCA-ChangeRequests-Missing\00273|418174|3\00 Internal Documents\RFI_Response_418174_2_Internal_REJECTED_22_Jan_2016_14-01.pdf,Item,corporate/SCMCCA/Change Requests/00273_418174_3/00 Internal Documents
418174-01102016-Back Up Documents (Forecasted Spend).pdf,418174,2,Change Requests,FUXEN4K22T6K-31-79564,195853263,\SCM-CCA-ChangeRequests-Missing\00273|418174|3\418174-01102016-Back Up Documents (Forecasted Spend).pdf,Item,corporate/SCMCCA/Change Requests/00273_418174_3
RFI_Response_418174_2_External_REJECTED_22_Jan_2016_14-01.pdf,418174,2,Change Requests,FUXEN4K22T6K-31-79565,196055010,\SCM-CCA-ChangeRequests-Missing\00273|418174|3\RFI_Response_418174_2_External_REJECTED_22_Jan_2016_14-01.pdf,Item,corporate/SCMCCA/Change Requests/00273_418174_3
Common Services  United Rentals RFI 418174-00102016-RFI  418174_2.msg,418174,2,Change Requests,FUXEN4K22T6K-31-79566,196056466,\SCM-CCA-ChangeRequests-Missing\00273|418174|3\Common Services  United Rentals RFI 418174-00102016-RFI  418174_2.msg,Item,corporate/SCMCCA/Change Requests/00273_418174_3
00273_419001_25,419001,21,Change Requests Document Set,FUXEN4K22T6K-31-79567,195849454,\SCM-CCA-ChangeRequests-Missing\00273|419001|25,Folder,corporate/SCMCCA/Change Requests
419001_21 14.xlsx,419001,21,Change Requests,FUXEN4K22T6K-31-79569,195847624,\SCM-CCA-ChangeRequests-Missing\00273|419001|25\419001_21 14.xlsx,Item,corporate/SCMCCA/Change Requests/00273_419001_25
419001_21 14.pdf,419001,21,Change Requests,FUXEN4K22T6K-31-79570,195847820,\SCM-CCA-ChangeRequests-Missing\00273|419001|25\419001_21 14.pdf,Item,corporate/SCMCCA/Change Requests/00273_419001_25
00273_415454_536,415454,37,Change Requests Document Set,FUXEN4K22T6K-31-79571,195849570,\SCM-CCA-ChangeRequests-Missing\00273|415454|536,Folder,corporate/SCMCCA/Change Requests
Capital Projects  Brand RFI(s) BE-ICOR09   415454_37.msg,415454,37,Change Requests,FUXEN4K22T6K-31-79572,195847757,\SCM-CCA-ChangeRequests-Missing\00273|415454|536\Capital Projects  Brand RFI(s) BE-ICOR09   415454_37.msg,Item,corporate/SCMCCA/Change Requests/00273_415454_536
BE-ICOR09 Cost Estimate Insu.xlsm,415454,37,Change Requests,FUXEN4K22T6K-31-79573,195848988,\SCM-CCA-ChangeRequests-Missing\00273|415454|536\BE-ICOR09 Cost Estimate Insu.xlsm,Item,corporate/SCMCCA/Change Requests/00273_415454_536
RFI_Response_415454_37_Internal_REJECTED_11_Jan_2016_06-47.pdf,415454,37,Change Requests,FUXEN4K22T6K-31-79575,195849004,\SCM-CCA-ChangeRequests-Missing\00273|415454|536\00 Internal Documents\RFI_Response_415454_37_Internal_REJECTED_11_Jan_2016_06-47.pdf,Item,corporate/SCMCCA/Change Requests/00273_415454_536/00 Internal Documents
RFI_Response_415454_37_External_REJECTED_11_Jan_2016_06-47.pdf,415454,37,Change Requests,FUXEN4K22T6K-31-79576,195849966,\SCM-CCA-ChangeRequests-Missing\00273|415454|536\RFI_Response_415454_37_External_REJECTED_11_Jan_2016_06-47.pdf,Item,corporate/SCMCCA/Change Requests/00273_415454_536
415454_37 BE-ICOR09.xlsx,415454,37,Change Requests,FUXEN4K22T6K-31-79577,195850046,\SCM-CCA-ChangeRequests-Missing\00273|415454|536\415454_37 BE-ICOR09.xlsx,Item,corporate/SCMCCA/Change Requests/00273_415454_536
Brand Energy RFI BE-ICOR09.msg,415454,37,Change Requests,FUXEN4K22T6K-31-79578,195850448,\SCM-CCA-ChangeRequests-Missing\00273|415454|536\Brand Energy RFI BE-ICOR09.msg,Item,corporate/SCMCCA/Change Requests/00273_415454_536
Associated LEMS.pdf,415454,37,Change Requests,FUXEN4K22T6K-31-79579,195852451,\SCM-CCA-ChangeRequests-Missing\00273|415454|536\Associated LEMS.pdf,Item,corporate/SCMCCA/Change Requests/00273_415454_536
2016 Safety Start - RFILem Instructions - UPDATE.msg,415454,37,Change Requests,FUXEN4K22T6K-31-79580,195852753,\SCM-CCA-ChangeRequests-Missing\00273|415454|536\2016 Safety Start - RFILem Instructions - UPDATE.msg,Item,corporate/SCMCCA/Change Requests/00273_415454_536
00273_415563_537,415563,37,Change Requests Document Set,FUXEN4K22T6K-31-79581,195849571,\SCM-CCA-ChangeRequests-Missing\00273|415563|537,Folder,corporate/SCMCCA/Change Requests
WHL-FC-STR-2311 Rev 1.pdf,415563,37,Change Requests,FUXEN4K22T6K-31-79582,195848895,\SCM-CCA-ChangeRequests-Missing\00273|415563|537\WHL-FC-STR-2311 Rev 1.pdf,Item,corporate/SCMCCA/Change Requests/00273_415563_537
RFI_Response_415563_37_Internal_APPROVED_20_Jan_2016_07-47.pdf,415563,37,Change Requests,FUXEN4K22T6K-31-79584,196002511,\SCM-CCA-ChangeRequests-Missing\00273|415563|537\00 Internal Documents\RFI_Response_415563_37_Internal_APPROVED_20_Jan_2016_07-47.pdf,Item,corporate/SCMCCA/Change Requests/00273_415563_537/00 Internal Documents
415563_37 WHL-FC-STR-2311 Rev 1.xlsx,415563,37,Change Requests,FUXEN4K22T6K-31-79585,195851963,\SCM-CCA-ChangeRequests-Missing\00273|415563|537\415563_37 WHL-FC-STR-2311 Rev 1.xlsx,Item,corporate/SCMCCA/Change Requests/00273_415563_537
RFI_Response_415563_37_External_APPROVED_20_Jan_2016_07-47.pdf,415563,37,Change Requests,FUXEN4K22T6K-31-79586,195998649,\SCM-CCA-ChangeRequests-Missing\00273|415563|537\RFI_Response_415563_37_External_APPROVED_20_Jan_2016_07-47.pdf,Item,corporate/SCMCCA/Change Requests/00273_415563_537
Capital Projects  Whaler RFI(s)  WHL-FC-STR-2311 Rev1 415563_37.msg,415563,37,Change Requests,FUXEN4K22T6K-31-79587,196012742,\SCM-CCA-ChangeRequests-Missing\00273|415563|537\Capital Projects  Whaler RFI(s)  WHL-FC-STR-2311 Rev1 415563_37.msg,Item,corporate/SCMCCA/Change Requests/00273_415563_537
00273_418038_40,418038,40,Change Requests Document Set,FUXEN4K22T6K-31-79588,195850312,\SCM-CCA-ChangeRequests-Missing\00273|418038|40,Folder,corporate/SCMCCA/Change Requests
RFI_Response_418038_40_Internal_APPROVED_22_Jan_2016_09-31.pdf,418038,40,Change Requests,FUXEN4K22T6K-31-79590,196047862,\SCM-CCA-ChangeRequests-Missing\00273|418038|40\00 Internal Docs\RFI_Response_418038_40_Internal_APPROVED_22_Jan_2016_09-31.pdf,Item,corporate/SCMCCA/Change Requests/00273_418038_40/00 Internal Docs
418038_40 FC-RFI-041.xlsx,418038,40,Change Requests,FUXEN4K22T6K-31-79591,195850984,\SCM-CCA-ChangeRequests-Missing\00273|418038|40\418038_40 FC-RFI-041.xlsx,Item,corporate/SCMCCA/Change Requests/00273_418038_40
418038_40 FC-RFI-041.pdf,418038,40,Change Requests,FUXEN4K22T6K-31-79592,196049663,\SCM-CCA-ChangeRequests-Missing\00273|418038|40\418038_40 FC-RFI-041.pdf,Item,corporate/SCMCCA/Change Requests/00273_418038_40
00273_419001_29,419001,25,Change Requests Document Set,FUXEN4K22T6K-31-79593,195850641,\SCM-CCA-ChangeRequests-Missing\00273|419001|29,Folder,corporate/SCMCCA/Change Requests
RFI_Response_419001_25_Internal_APPROVED_13_Jan_2016_08-15.pdf,419001,25,Change Requests,FUXEN4K22T6K-31-79595,195886868,\SCM-CCA-ChangeRequests-Missing\00273|419001|29\00 Internal Docs\RFI_Response_419001_25_Internal_APPROVED_13_Jan_2016_08-15.pdf,Item,corporate/SCMCCA/Change Requests/00273_419001_29/00 Internal Docs
419001_25 18.xlsx,419001,25,Change Requests,FUXEN4K22T6K-31-79596,195852150,\SCM-CCA-ChangeRequests-Missing\00273|419001|29\419001_25 18.xlsx,Item,corporate/SCMCCA/Change Requests/00273_419001_29
419001_25 18.pdf,419001,25,Change Requests,FUXEN4K22T6K-31-79597,195952097,\SCM-CCA-ChangeRequests-Missing\00273|419001|29\419001_25 18.pdf,Item,corporate/SCMCCA/Change Requests/00273_419001_29
00273_418038_42,418038,42,Change Requests Document Set,FUXEN4K22T6K-31-79598,195851716,\SCM-CCA-ChangeRequests-Missing\00273|418038|42,Folder,corporate/SCMCCA/Change Requests
418038_42 FC-RFI-043.xlsx,418038,42,Change Requests,FUXEN4K22T6K-31-79599,195853139,\SCM-CCA-ChangeRequests-Missing\00273|418038|42\418038_42 FC-RFI-043.xlsx,Item,corporate/SCMCCA/Change Requests/00273_418038_42
RFI_Response_418038_42_Internal_APPROVED_22_Jan_2016_09-31.pdf,418038,42,Change Requests,FUXEN4K22T6K-31-79601,196047765,\SCM-CCA-ChangeRequests-Missing\00273|418038|42\00 Internal Docs\RFI_Response_418038_42_Internal_APPROVED_22_Jan_2016_09-31.pdf,Item,corporate/SCMCCA/Change Requests/00273_418038_42/00 Internal Docs
